ICSE	2017	IEEE Computer Society	Proceedings of the 39th International Conference on Software Engineering, ICSE 2017, Buenos Aires, Argentina, May 20-28, 2017 - Companion Volume.	Software-related challenges of testing automated vehicles.
ICSE	2017	IEEE Computer Society	39th IEEE/ACM International Conference on Software Engineering: New Ideas and Emerging Technologies Results Track, ICSE-NIER 2017, Buenos Aires, Argentina, May 20-28, 2017.	DARVIZ: Deep Abstract Representation, Visualization, and Verification of Deep Learning Models.
FSE	2020	ACM	ESEC/FSE '20: 28th ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering, Virtual Event, USA, November 8-13, 2020.	Do the machine learning models on a crowd sourced platform exhibit bias? an empirical study on model fairness.
FSE	2020	ACM	ESEC/FSE '20: 28th ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering, Virtual Event, USA, November 8-13, 2020.	MTFuzz: fuzzing with a multi-task neural network.
FSE	2020	ACM	ESEC/FSE '20: 28th ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering, Virtual Event, USA, November 8-13, 2020.	A comprehensive study on challenges in deploying deep learning based software.
FSE	2020	ACM	ESEC/FSE '20: 28th ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering, Virtual Event, USA, November 8-13, 2020.	Correlations between deep neural network model coverage criteria and model quality.
FSE	2020	ACM	ESEC/FSE '20: 28th ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering, Virtual Event, USA, November 8-13, 2020.	Deep learning library testing via effective model generation.
FSE	2020	ACM	ESEC/FSE '20: 28th ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering, Virtual Event, USA, November 8-13, 2020.	DeepSearch: a simple and effective blackbox attack for deep neural networks.
FSE	2020	ACM	ESEC/FSE '20: 28th ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering, Virtual Event, USA, November 8-13, 2020.	DENAS: automated rule generation by knowledge extraction from neural networks.
FSE	2020	ACM	ESEC/FSE '20: 28th ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering, Virtual Event, USA, November 8-13, 2020.	Detecting numerical bugs in neural network architectures.
FSE	2020	ACM	ESEC/FSE '20: 28th ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering, Virtual Event, USA, November 8-13, 2020.	Dynamic slicing for deep neural networks.
FSE	2020	ACM	ESEC/FSE '20: 28th ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering, Virtual Event, USA, November 8-13, 2020.	Is neuron coverage a meaningful measure for testing deep neural networks?
FSE	2020	ACM	ESEC/FSE '20: 28th ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering, Virtual Event, USA, November 8-13, 2020.	Model-based exploration of the frontier of behaviours for deep learning system testing.
FSE	2020	ACM	ESEC/FSE '20: 28th ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering, Virtual Event, USA, November 8-13, 2020.	On decomposing a deep neural network into modules.
FSE	2020	ACM	ESEC/FSE '20: 28th ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering, Virtual Event, USA, November 8-13, 2020.	Operational calibration: debugging confidence errors for DNNs in the field.
FSE	2020	ACM	ESEC/FSE '20: 28th ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering, Virtual Event, USA, November 8-13, 2020.	Object detection for graphical user interface: old fashioned or deep learning or a combination?
FSE	2020	ACM	ESEC/FSE '20: 28th ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering, Virtual Event, USA, November 8-13, 2020.	A first look at the integration of machine learning models in complex autonomous driving systems: a case study on Apollo.
FSE	2020	ACM	ESEC/FSE '20: 28th ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering, Virtual Event, USA, November 8-13, 2020.	Enhancing the interoperability between deep learning frameworks by model conversion.
FSE	2020	ACM	ESEC/FSE '20: 28th ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering, Virtual Event, USA, November 8-13, 2020.	Estimating GPU memory consumption of deep learning models.
FSE	2020	ACM	ESEC/FSE '20: 28th ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering, Virtual Event, USA, November 8-13, 2020.	Reducing DNN labelling cost using surprise adequacy: an industrial case study for autonomous driving.
FSE	2020	ACM	ESEC/FSE '20: 28th ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering, Virtual Event, USA, November 8-13, 2020.	Testing machine learning code using polyhedral region.
FSE	2020	ACM	ESEC/FSE '20: 28th ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering, Virtual Event, USA, November 8-13, 2020.	PRODeep: a platform for robustness verification of deep neural networks.
FSE	2020	ACM	ESEC/FSE '20: 28th ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering, Virtual Event, USA, November 8-13, 2020.	Machine learning based test data generation for safety-critical software.
FSE	2020	ACM	ESEC/FSE '20: 28th ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering, Virtual Event, USA, November 8-13, 2020.	Repairing confusion and bias errors for DNN-based image classifiers.
FSE	2020	ACM	ESEC/FSE '20: 28th ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering, Virtual Event, USA, November 8-13, 2020.	Synthesizing correct code for machine learning programs.
FSE	2019	ACM	Proceedings of the ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering, ESEC/SIGSOFT FSE 2019, Tallinn, Estonia, August 26-30, 2019.	Safety and robustness for deep learning with provable guarantees (keynote).
FSE	2019	ACM	Proceedings of the ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering, ESEC/SIGSOFT FSE 2019, Tallinn, Estonia, August 26-30, 2019.	Generating effective test cases for self-driving cars from police reports.
FSE	2019	ACM	Proceedings of the ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering, ESEC/SIGSOFT FSE 2019, Tallinn, Estonia, August 26-30, 2019.	DeepStellar: model-based quantitative analysis of stateful deep learning systems.
FSE	2019	ACM	Proceedings of the ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering, ESEC/SIGSOFT FSE 2019, Tallinn, Estonia, August 26-30, 2019.	Boosting operational DNN testing efficiency through conditioning.
FSE	2019	ACM	Proceedings of the ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering, ESEC/SIGSOFT FSE 2019, Tallinn, Estonia, August 26-30, 2019.	A comprehensive study on deep learning bug characteristics.
FSE	2019	ACM	Proceedings of the ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering, ESEC/SIGSOFT FSE 2019, Tallinn, Estonia, August 26-30, 2019.	Black box fairness testing of machine learning models.
FSE	2019	ACM	Proceedings of the ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering, ESEC/SIGSOFT FSE 2019, Tallinn, Estonia, August 26-30, 2019.	When deep learning met code search.
FSE	2019	ACM	Proceedings of the ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering, ESEC/SIGSOFT FSE 2019, Tallinn, Estonia, August 26-30, 2019.	CloneCognition: machine learning based code clone validation tool.
FSE	2019	ACM	Proceedings of the ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering, ESEC/SIGSOFT FSE 2019, Tallinn, Estonia, August 26-30, 2019.	Machine learning-assisted performance testing.
FSE	2019	ACM	Proceedings of the ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering, ESEC/SIGSOFT FSE 2019, Tallinn, Estonia, August 26-30, 2019.	Static deep neural network analysis for robustness.
FSE	2019	ACM	Proceedings of the 3rd ACM SIGSOFT International Workshop on Machine Learning Techniques for Software Quality Evaluation, MaLTeSQuE@ESEC/SIGSOFT FSE 2019, Tallinn, Estonia, August 27, 2019.	Risk-based data validation in machine learning-based software systems.
FSE	2019	ACM	Proceedings of the 3rd ACM SIGSOFT International Workshop on Machine Learning Techniques for Software Quality Evaluation, MaLTeSQuE@ESEC/SIGSOFT FSE 2019, Tallinn, Estonia, August 27, 2019.	On the role of data balancing for machine learning-based code smell detection.
FSE	2019	ACM	Proceedings of the 3rd ACM SIGSOFT International Workshop on Machine Learning Techniques for Software Quality Evaluation, MaLTeSQuE@ESEC/SIGSOFT FSE 2019, Tallinn, Estonia, August 27, 2019.	A machine learning based automatic folding of dynamically typed languages.
FSE	2018	ACM	Proceedings of the 2018 ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering, ESEC/SIGSOFT FSE 2018, Lake Buena Vista, FL, USA, November 04-09, 2018.	Behind every great deep learning framework is an even greater programming languages concept (keynote).
FSE	2018	ACM	Proceedings of the 2018 ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering, ESEC/SIGSOFT FSE 2018, Lake Buena Vista, FL, USA, November 04-09, 2018.	DeepSim: deep learning code functional similarity.
FSE	2018	ACM	Proceedings of the 2018 ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering, ESEC/SIGSOFT FSE 2018, Lake Buena Vista, FL, USA, November 04-09, 2018.	Deep learning type inference.
FSE	2018	ACM	Proceedings of the 2018 ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering, ESEC/SIGSOFT FSE 2018, Lake Buena Vista, FL, USA, November 04-09, 2018.	MODE: automated neural network model debugging via state differential analysis and input selection.
FSE	2018	ACM	Proceedings of the 2018 ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering, ESEC/SIGSOFT FSE 2018, Lake Buena Vista, FL, USA, November 04-09, 2018.	DLFuzz: differential fuzzing testing of deep learning systems.
FSE	2018	ACM	Proceedings of the 2018 ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering, ESEC/SIGSOFT FSE 2018, Lake Buena Vista, FL, USA, November 04-09, 2018.	DSM: a specification mining tool using recurrent neural network based language model.
FSE	2018	ACM	Proceedings of the 2018 ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering, ESEC/SIGSOFT FSE 2018, Lake Buena Vista, FL, USA, November 04-09, 2018.	On the adoption of neural networks in modeling software reliability.
FSE	2017	ACM	Proceedings of the 2017 11th Joint Meeting on Foundations of Software Engineering, ESEC/FSE 2017, Paderborn, Germany, September 4-8, 2017.	Easy over hard: a case study on deep learning.
FSE	2017	ACM	Proceedings of the 2017 11th Joint Meeting on Foundations of Software Engineering, ESEC/FSE 2017, Paderborn, Germany, September 4-8, 2017.	Are deep neural networks the best choice for modeling source code?
FSE	2017	ACM	Proceedings of the 2017 11th Joint Meeting on Foundations of Software Engineering, ESEC/FSE 2017, Paderborn, Germany, September 4-8, 2017.	LAMP: data provenance for graph based machine learning algorithms through derivative computation.
FSE	2017	ACM	Proceedings of the 2017 11th Joint Meeting on Foundations of Software Engineering, ESEC/FSE 2017, Paderborn, Germany, September 4-8, 2017.	Applying deep learning based automatic bug triager to industrial projects.
FSE	2016	ACM	Proceedings of the 24th ACM SIGSOFT International Symposium on Foundations of Software Engineering, FSE 2016, Seattle, WA, USA, November 13-18, 2016.	Guided code synthesis using deep neural networks.
ASE conf	2020	IEEE	35th IEEE/ACM International Conference on Automated Software Engineering, ASE 2020, Melbourne, Australia, September 21-25, 2020.	Safety and Robustness for Deep Learning with Provable Guarantees.
ASE conf	2020	IEEE	35th IEEE/ACM International Conference on Automated Software Engineering, ASE 2020, Melbourne, Australia, September 21-25, 2020.	Hybrid Deep Neural Networks to Infer State Models of Black-Box Systems.
ASE conf	2020	IEEE	35th IEEE/ACM International Conference on Automated Software Engineering, ASE 2020, Melbourne, Australia, September 21-25, 2020.	Multiple-Boundary Clustering and Prioritization to Promote Neural Network Retraining.
ASE conf	2020	IEEE	35th IEEE/ACM International Conference on Automated Software Engineering, ASE 2020, Melbourne, Australia, September 21-25, 2020.	Marble: Model-based Robustness Analysis of Stateful Deep Learning Systems.
ASE conf	2020	IEEE	35th IEEE/ACM International Conference on Automated Software Engineering, ASE 2020, Melbourne, Australia, September 21-25, 2020.	Audee: Automated Testing for Deep Learning Frameworks.
ASE conf	2020	IEEE	35th IEEE/ACM International Conference on Automated Software Engineering, ASE 2020, Melbourne, Australia, September 21-25, 2020.	Towards Interpreting Recurrent Neural Networks through Probabilistic Abstraction.
ASE conf	2020	IEEE	35th IEEE/ACM International Conference on Automated Software Engineering, ASE 2020, Melbourne, Australia, September 21-25, 2020.	Problems and Opportunities in Training Deep Learning Software Systems: An Analysis of Variance.
ASE conf	2020	IEEE	35th IEEE/ACM International Conference on Automated Software Engineering, ASE 2020, Melbourne, Australia, September 21-25, 2020.	NEURODIFF: Scalable Differential Verification of Neural Networks using Fine-Grained Approximation.
ASE conf	2020	IEEE	35th IEEE/ACM International Conference on Automated Software Engineering, ASE 2020, Melbourne, Australia, September 21-25, 2020.	Detecting and Explaining Self-Admitted Technical Debts with Attention-based Neural Networks.
ASE conf	2020	IEEE	35th IEEE/ACM International Conference on Automated Software Engineering, ASE 2020, Melbourne, Australia, September 21-25, 2020.	Cats Are Not Fish: Deep Learning Testing Calls for Out-Of-Distribution Awareness.
ASE conf	2020	IEEE	35th IEEE/ACM International Conference on Automated Software Engineering, ASE 2020, Melbourne, Australia, September 21-25, 2020.	Metamorphic Object Insertion for Testing Object Detection Systems.
ASE conf	2020	IEEE	35th IEEE/ACM International Conference on Automated Software Engineering, ASE 2020, Melbourne, Australia, September 21-25, 2020.	Towards Robust Production Machine Learning Systems: Managing Dataset Shift.
ASE conf	2020	IEEE	35th IEEE/ACM International Conference on Automated Software Engineering, ASE 2020, Melbourne, Australia, September 21-25, 2020.	Towards Building Robust DNN Applications: An Industrial Case Study of Evolutionary Data Augmentation.
ASE conf	2020	IEEE	35th IEEE/ACM International Conference on Automated Software Engineering, ASE 2020, Melbourne, Australia, September 21-25, 2020.	BugPecker: Locating Faulty Methods with Deep Learning on Revision Graphs.
ASE conf	2020	IEEE	35th IEEE/ACM International Conference on Automated Software Engineering, ASE 2020, Melbourne, Australia, September 21-25, 2020.	Styx: A Data-Oriented Mutation Framework to Improve the Robustness of DNN.
ASE conf	2020	IEEE	35th IEEE/ACM International Conference on Automated Software Engineering, ASE 2020, Melbourne, Australia, September 21-25, 2020.	A Machine Learning based Approach to Autogenerate Diagnostic Models for CNC machines.
ASE conf	2020	IEEE	35th IEEE/ACM International Conference on Automated Software Engineering, ASE 2020, Melbourne, Australia, September 21-25, 2020.	A Unified Framework to Learn Program Semantics with Graph Neural Networks.
ASE conf	2020	IEEE	35th IEEE/ACM International Conference on Automated Software Engineering, ASE 2020, Melbourne, Australia, September 21-25, 2020.	When Deep Learning Meets Smart Contracts.
ASE conf	2019	IEEE	34th IEEE/ACM International Conference on Automated Software Engineering, ASE 2019, San Diego, CA, USA, November 11-15, 2019.	Experience Paper: Search-Based Testing in Automated Driving Control Applications.
ASE conf	2019	IEEE	34th IEEE/ACM International Conference on Automated Software Engineering, ASE 2019, San Diego, CA, USA, November 11-15, 2019.	AutoFocus: Interpreting Attention-Based Neural Networks by Code Perturbation.
ASE conf	2019	IEEE	34th IEEE/ACM International Conference on Automated Software Engineering, ASE 2019, San Diego, CA, USA, November 11-15, 2019.	Apricot: A Weight-Adaptation Approach to Fixing Deep Learning Models.
ASE conf	2019	IEEE	34th IEEE/ACM International Conference on Automated Software Engineering, ASE 2019, San Diego, CA, USA, November 11-15, 2019.	Machine Learning Based Recommendation of Method Names: How Far are We.
ASE conf	2019	IEEE	34th IEEE/ACM International Conference on Automated Software Engineering, ASE 2019, San Diego, CA, USA, November 11-15, 2019.	A Study of Oracle Approximations in Testing Deep Learning Libraries.
ASE conf	2019	IEEE	34th IEEE/ACM International Conference on Automated Software Engineering, ASE 2019, San Diego, CA, USA, November 11-15, 2019.	Property Inference for Deep Neural Networks.
